,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
212,213,CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,23.68,2,0.2,8.88
213,214,CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.32299999999998
214,215,CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3,0.4,-14.6958
215,216,CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188.0,9,0.7,-950.4
216,217,CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792
217,218,CA-2016-130162,10/28/2016,11/1/2016,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0.0,26.0568
218,219,CA-2016-130162,10/28/2016,11/1/2016,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782
219,220,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148
220,221,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.2302
221,222,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,4,0.7,-13.8432
222,223,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848
223,224,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.98800000000006,4,0.7,-383.9904
224,225,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168000000000003,2,0.2,2.7168
225,226,CA-2015-163055,8/9/2015,8/16/2015,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0.0,0.968
226,227,CA-2015-163055,8/9/2015,8/16/2015,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,5,0.0,136.939
227,228,CA-2015-163055,8/9/2015,8/16/2015,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1,0.0,0.2198
228,229,US-2015-145436,2/28/2015,3/4/2015,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.56799999999998,2,0.2,-28.2744
229,230,US-2015-145436,2/28/2015,3/4/2015,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.69599999999997,8,0.2,43.8408
230,231,US-2014-156216,9/13/2014,9/17/2014,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432
231,232,US-2017-100930,4/7/2017,4/12/2017,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.04799999999999
232,233,US-2017-100930,4/7/2017,4/12/2017,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,3,0.45,-248.2458
233,234,US-2017-100930,4/7/2017,4/12/2017,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.327999999999999,2,0.7,-3.552
234,235,US-2017-100930,4/7/2017,4/12/2017,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0.2,0.0
235,236,US-2017-100930,4/7/2017,4/12/2017,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247
236,237,CA-2017-160514,11/12/2017,11/16/2017,Standard Class,DB-13120,David Bremer,Corporate,United States,Santa Clara,California,95051,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2,0.0,4.752
237,238,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25.92,5,0.2,9.396
238,239,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,0.6,-356.728
239,240,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,11.687999999999999,3,0.6,-4.6752
240,241,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,31.984,2,0.2,11.1944
241,242,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225,5,0.5,-120.51299999999999
242,243,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,0.6,-2.8308
243,244,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.4079999999999995,2,0.2,1.2038
244,245,CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,7,0.0,580.5394
245,246,CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2,0.0,41.68
246,247,CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,0.0,23.94
247,248,CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,0.0,496.0725
248,249,CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,25.92,4,0.0,12.4416
249,250,CA-2016-154739,12/10/2016,12/15/2016,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372
250,251,CA-2016-145625,9/11/2016,9/17/2016,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,92037,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0.0,3.5767
251,252,CA-2016-145625,9/11/2016,9/17/2016,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,92037,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37,13,0.0,636.0003
252,253,CA-2016-146941,12/10/2016,12/13/2016,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,0.0,22.5624
253,254,CA-2016-146941,12/10/2016,12/13/2016,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,0.0,162.864
254,255,US-2015-159982,11/28/2015,12/4/2015,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132,9,0.6,-8.4924
255,256,US-2015-159982,11/28/2015,12/4/2015,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,0.2,-19.5624
256,257,US-2015-159982,11/28/2015,12/4/2015,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",53.92,5,0.2,4.044
257,258,US-2015-159982,11/28/2015,12/4/2015,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,647.904,6,0.2,56.6916
258,259,CA-2017-163139,12/1/2017,12/3/2017,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37,3,0.0,6.9258
259,260,CA-2017-163139,12/1/2017,12/3/2017,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,221.55,3,0.0,6.6465
260,261,CA-2017-163139,12/1/2017,12/3/2017,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,17.52,5,0.2,6.132000000000001
261,262,US-2017-155299,6/8/2017,6/12/2017,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Pasadena,Texas,77506,Central,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2,0.8,-4.466
262,263,US-2014-106992,9/19/2014,9/21/2014,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,0.4,-509.99699999999996
263,264,US-2014-106992,9/19/2014,9/21/2014,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7,0.4,-251.9958
264,265,CA-2016-125318,6/6/2016,6/13/2016,Standard Class,RC-19825,Roy Collins,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.224,4,0.2,28.7196
265,266,CA-2015-155040,11/10/2015,11/15/2015,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Brentwood,California,94513,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.9,2,0.0,35.156
266,267,CA-2017-136826,6/16/2017,6/20/2017,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,27514,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.015999999999998,3,0.2,4.7304
267,268,CA-2016-111010,1/22/2016,1/28/2016,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Morristown,New Jersey,7960,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6,0.0,0.3024
268,269,US-2017-145366,12/9/2017,12/13/2017,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,37.208,1,0.2,-7.4416
269,270,US-2017-145366,12/9/2017,12/13/2017,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,0.2,21.590999999999998
270,271,CA-2017-163979,12/28/2017,1/2/2018,Second Class,KH-16690,Kristen Hastings,Corporate,United States,San Francisco,California,94110,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,0.0,210.4936
271,272,CA-2015-155334,7/30/2015,7/31/2015,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7,0.0,92.3692
272,273,CA-2015-155334,7/30/2015,7/31/2015,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,5.28,3,0.0,2.3232
273,274,CA-2015-155334,7/30/2015,7/31/2015,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92,3,0.2,4.095
274,275,CA-2017-118136,9/16/2017,9/17/2017,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,0.0,4.0572
275,276,CA-2017-118136,9/16/2017,9/17/2017,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,5.98,1,0.0,1.5548
276,277,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2,0.2,4.0768
277,278,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4,0.2,5.9072
278,279,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,59.711999999999996,6,0.2,5.9712
279,280,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10002043,Office Supplies,Labels,Avery 489,24.84,3,0.2,8.693999999999999
280,281,US-2015-161991,9/26/2015,9/28/2015,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,2.08,5,0.8,-3.432
281,282,US-2015-161991,9/26/2015,9/28/2015,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4,7,0.2,376.11
282,283,CA-2015-130890,11/2/2015,11/6/2015,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90004,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,5,0.2,51.942
283,284,CA-2015-130883,9/26/2015,10/2/2015,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,141.76,5,0.2,47.843999999999994
284,285,CA-2015-130883,9/26/2015,10/2/2015,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,239.8,5,0.2,47.96
285,286,CA-2015-130883,9/26/2015,10/2/2015,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,31.104,6,0.2,10.8864
286,287,CA-2016-112697,12/18/2016,12/20/2016,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058,7,0.7,-169.372
287,288,CA-2016-112697,12/18/2016,12/20/2016,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,2,0.2,24.316
288,289,CA-2016-112697,12/18/2016,12/20/2016,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48,5,0.2,-204.3145
289,290,CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096,7,0.2,6.6836
290,291,CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,OFF-LA-10004689,Office Supplies,Labels,Avery 512,18.496,8,0.2,6.2424
291,292,CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.984,2,0.2,54.3966
292,293,CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,0.5,-48.7032
293,294,CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,8,0.2,78.8592
294,295,CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352,3,0.2,20.1558
295,296,CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352,3,0.2,-24.5646
296,297,CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,5,0.7,-62.88
297,298,CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,3,0.2,9.2988
298,299,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,32.4,5,0.0,15.552
299,300,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,8,0.0,10.8248
300,301,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,56.91,3,0.0,27.3168
301,302,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0.0,38.024
302,303,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,1,0.0,6.5688
303,304,US-2017-152380,11/19/2017,11/23/2017,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,219.075,3,0.5,-131.445
304,305,CA-2015-144253,5/4/2015,5/9/2015,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,New York City,New York,10024,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2,0.0,12.864
305,306,CA-2014-130960,12/30/2014,1/4/2015,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Taylor,Michigan,48180,Central,OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84,3,0.0,2.8536
306,307,CA-2014-111003,6/1/2014,6/6/2014,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,8701,East,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,3,0.0,20.9208
307,308,CA-2014-111003,6/1/2014,6/6/2014,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,8701,East,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2,6,0.0,83.868
308,309,CA-2017-126774,4/15/2017,4/17/2017,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Arlington,Virginia,22204,South,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,4.89,1,0.0,2.0049
309,310,CA-2016-142902,9/12/2016,9/14/2016,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,4,0.2,3.5948
310,311,CA-2016-142902,9/12/2016,9/14/2016,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.76800000000003,2,0.2,52.5114
311,312,CA-2016-142902,9/12/2016,9/14/2016,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.232000000000001,1,0.2,1.7136
312,313,CA-2016-142902,9/12/2016,9/14/2016,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,6.263999999999999,3,0.2,2.0358
313,314,CA-2014-120887,9/27/2014,10/3/2014,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Hackensack,New Jersey,7601,East,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54,3,0.0,37.6422
314,315,CA-2014-167850,8/9/2014,8/16/2014,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,33710,South,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,178.38400000000001,2,0.2,22.298000000000002
315,316,CA-2014-167850,8/9/2014,8/16/2014,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,33710,South,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552,3,0.2,5.4432
316,317,CA-2014-164259,12/28/2014,12/30/2014,First Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.13600000000001,4,0.2,8.6744
317,318,CA-2014-164973,11/4/2014,11/9/2014,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882,1,0.1,24.1568
318,319,CA-2014-164973,11/4/2014,11/9/2014,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,2,0.0,1995.99
